Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1056,16053.86,1196.8216666666667,8,6,24,5,"Student Loan, Student Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",27,18,0.83,12.0,Bad,2107.76,36.85466926663253,16 Years and 2 Months,Yes,44.86029054336601,154.06862404801825,Low_spent_Small_value_payments,210.7532520752824,2023-04-01
CUS_0x11fc,38735.57,3187.964166666666,2,4,3,2,"Payday Loan, and Debt Consolidation Loan",15,11,8.06,2.0,Good,800.94,36.78575375276947,17 Years and 5 Months,No,43.94375079661637,125.36590224842124,Low_spent_Large_value_payments,419.48676362162905,2023-04-01
CUS_0x1216,20143.27,1550.605833333333,10,8,27,2,"Not Specified, and Credit-Builder Loan",44,15,9.44,17.0,Standard,1693.73,36.30136464461389,10 Years and 10 Months,Yes,30.359208143229136,141.89655484122108,Low_spent_Small_value_payments,272.8048203488831,2023-04-01
CUS_0x1285,10692.16,817.0133333333333,8,4,16,0,,17,12,10.29,4.0,Standard,1350.85,34.60893055195861,32 Years and 0 Months,Yes,0.0,71.94175176542643,Low_spent_Large_value_payments,279.75958156790693,2023-04-01
CUS_0x12be,15717.275,1131.0343164265475,1,5,8,1,Credit-Builder Loan,-1,8,7.03,1.0,Good,1020.27,26.46211532409237,31 Years and 5 Months,No,152.18147539550287,146.84954628537986,Low_spent_Small_value_payments,257.78487022590286,2023-04-01
CUS_0x12c1,85760.85,7172.7375,2,6,5,4,"Student Loan, Home Equity Loan, Home Equity Loan, and Credit-Builder Loan",16,3,10.92,3.0,Good,695.2,28.054554003105608,31 Years and 3 Months,No,171.43019791284397,515.1066585275688,Low_spent_Large_value_payments,300.7368935595873,2023-04-01
CUS_0x130b,79005.0,6860.75,5,7,20,2,"Not Specified, and Student Loan",11,13,2.74,7.0,Standard,876.69,37.97591410053564,27 Years and 4 Months,No,68.49550493057447,308.7771490707728,High_spent_Small_value_payments,568.8023459986528,2023-04-01
CUS_0x141d,44323.29,3909.6075,10,5,22,-100,"Mortgage Loan, Payday Loan, Mortgage Loan, Payday Loan, and Auto Loan",25,20,19.8,9.0,Bad,3089.47,39.91087514908525,12 Years and 6 Months,NM,184.40580999238827,76.5787378148963,High_spent_Large_value_payments,369.9762021927155,2023-04-01
CUS_0x1431,110525.97_,9471.4975,7,7,9,5,"Not Specified, Not Specified, Not Specified, Payday Loan, and Payday Loan",21,16,10.27,8.0,Standard,993.71,38.92767664409215,8 Years and 11 Months,Yes,267.33518041511843,142.0067413867105,High_spent_Medium_value_payments,787.8078281981711,2023-04-01
CUS_0x148b,144342.8,12040.566666666666,7,5,11,0,,5,12,15.52,3.0,Standard,334.24,34.88980776151816,15 Years and 9 Months,Yes,0.0,149.41036012272752,High_spent_Large_value_payments,1294.646306543939,2023-04-01
