Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1015,46951.02,3725.585,7,4,16,0,,8,9,15.83,9.0,Standard,340.22,38.68223175011704,21 Years and 5 Months,NM,0.0,437.4339945818671,Low_spent_Small_value_payments,225.12450541813288,2023-08-01
CUS_0x1032,60410.94,5274.245,4,7,17,4,"Student Loan, Home Equity Loan, Not Specified, and Payday Loan",24,9,10.65,9.0,Standard,1852.86,31.80839553625598,16 Years and 3 Months,Yes,149.9263873826631,481.4927768814807,!@9#%8,176.00533573585616,2023-08-01
CUS_0x106f,134035.08,11102.589999999998,0,5,10,2,"Home Equity Loan, and Mortgage Loan",6,7,5.32,8.0,Good,767.91,31.12893781571753,24 Years and 11 Months,No,143.48373199958996,1075.3385104350662,Low_spent_Medium_value_payments,171.43675756534392,2023-08-01
CUS_0x11c0,14527.455,964.62125,3,3,4,4,"Debt Consolidation Loan, Student Loan, Auto Loan, and Home Equity Loan",19,3,6.31,2.0,Good,321.05,32.388556397461755,19 Years and 10 Months,No,41.69544479322632,49.383098985710866,Low_spent_Small_value_payments,295.3835812210628,2023-08-01
CUS_0x1255,38670.08,3459.5066666666667,4,5,3,-100,Credit-Builder Loan,9,2,3.78,2.0,Good,632.29,38.66287047811941,22 Years and 8 Months,No,23.92376087713088,238.10887036658627,High_spent_Small_value_payments,343.9180354229496,2023-08-01
CUS_0x12ea,38980.76,3172.396666666667,8,8,25,9,"Home Equity Loan, Not Specified, Personal Loan, Personal Loan, Not Specified, Debt Consolidation Loan, Payday Loan, Mortgage Loan, and Personal Loan",27,17,16.43,10.0,Bad,2927.1,40.39762432875828,3 Years and 11 Months,Yes,167.5367489981145,78.63531025761513,High_spent_Medium_value_payments,321.0676074109371,2023-08-01
CUS_0x1326,8658.18,637.515,10,7,22,-100,"Payday Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, Not Specified, Debt Consolidation Loan, and Student Loan",19,21,8.68,14.0,Bad,2599.69,37.50408407440113,7 Years and 5 Months,Yes,36.69578384534481,80.36112355665203,Low_spent_Small_value_payments,236.6945925980032,2023-08-01
CUS_0x136c,120644.88,10043.74,4,6,7,4,"Student Loan, Student Loan, Not Specified, and Credit-Builder Loan",1,6,10.49,1.0,Good,1437.99,41.94258015473782,18 Years and 1 Months,No,257.89979259586306,80.47305212543155,High_spent_Large_value_payments,906.0011552787055,2023-08-01
CUS_0x138f,20483.84,1811.986666666667,7,7,32,8,"Student Loan, Mortgage Loan, Auto Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Home Equity Loan, and Student Loan",44,22,4.75,6.0,Bad,2469.37,31.269890522152945,9 Years and 5 Months,Yes,106.13003229813722,213.8444322488735,!@9#%8,151.22420211965598,2023-08-01
CUS_0x13e7,57792.3,4665.025,8,9,29,3,"Credit-Builder Loan, Auto Loan, and Debt Consolidation Loan",18,8,19.07,8.0,Standard,1938.26,29.157986815607323,11 Years and 0 Months,Yes,133.81962488663615,56.90841863117397,High_spent_Medium_value_payments,525.7744564821899,2023-08-01
CUS_0x143a,165798.2,14104.516666666668,2,5,5,1,Payday Loan,14,12,3.71,5.0,Good,1022.71,48.19982397892475,18 Years and 4 Months,No,117.17625537447564,293.6238143607612,High_spent_Medium_value_payments,1249.65159693143,2023-08-01
CUS_0x1453,10682.245,689.1870833333335,7,6,6,4,"Personal Loan, Student Loan, Personal Loan, and Mortgage Loan",18,18,_,0.0,_,1269.6,27.884506322305143,27 Years and 6 Months,No,17.933634246525163,21.975508569288493,Low_spent_Medium_value_payments,309.00956551751966,2023-08-01
