Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x102d,89064.52,7256.043333333334,5,3,1,1,Mortgage Loan,6,5,6.37,3.0,_,648.36,30.57429935886147,30 Years and 3 Months,No,37.57275058079424,296.09411909412466,High_spent_Medium_value_payments,641.9374636584146,2024-01-01
CUS_0x1051,35022.22,2859.518333333333,3,5,4,1,Student Loan,6,11,_,5.0,Good,1000.44,25.390232145913483,28 Years and 6 Months,No,21.21457645232058,259.34511343711983,Low_spent_Small_value_payments,295.39214344389296,2024-01-01
CUS_0x1269,42031.09,3762.590833333333,2,1,8,3,"Not Specified, Debt Consolidation Loan, and Auto Loan",1,5,14.11,2.0,Good,83.55,24.06558946667285,17 Years and 3 Months,No,66.50617973071175,108.85585760646214,High_spent_Medium_value_payments,450.89704599615953,2024-01-01
CUS_0x1290,10455.875,729.3229166666665,6,5,12,3,"Personal Loan, Payday Loan, and Credit-Builder Loan",11,19,9.71,0.0,Good,83.16,29.46491266999567,23 Years and 3 Months,No,25.748447656166505,24.490504377507985,Low_spent_Medium_value_payments,302.69333963299215,2024-01-01
CUS_0x12d1,21384.94,1646.0783333333331,4,4,15,2,"Credit-Builder Loan, and Debt Consolidation Loan",24,15,14.37,9.0,Standard,691.53,24.884464354479032,27 Years and 0 Months,Yes,22.09562499959782,168.24549551002502,Low_spent_Medium_value_payments,254.2667128237105,2024-01-01
CUS_0x12d5,62320.56,5068.38,9,9,18,5,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, Home Equity Loan, and Debt Consolidation Loan",23,15,17.24,15.0,_,3589.56,38.3374492978831,1 Years and 11 Months,NM,171.34555972446432,171.51086339613434,High_spent_Small_value_payments,423.9815768794014,2024-01-01
CUS_0x133e,16626.25,1096.5208333333333,0,2,5,0,,13,7,6.39,0.0,Good,1113.26,25.30621989849736,22 Years and 10 Months,No,0.0,53.38619195442173,Low_spent_Small_value_payments,346.2658913789116,2024-01-01
CUS_0x1383,80206.64,6766.886666666666,5,4,20,5,"Student Loan, Payday Loan, Not Specified, Payday Loan, and Payday Loan",11,16,7.0,6.0,Standard,1129.87,32.07508944823246,8 Years and 8 Months,Yes,260.4189798874022,522.977060264942,Low_spent_Medium_value_payments,173.29262651432248,2024-01-01
CUS_0x143c,18578.88,1325.1134734621792,1,3,1,-100,"Auto Loan, Credit-Builder Loan, and Auto Loan",15,12,11.87,5.0,Good,779.49,39.53251721514203,31 Years and 6 Months,NM,140.10686499523516,76.61359044009538,Low_spent_Small_value_payments,317.0300711024904,2024-01-01
CUS_0x14d0,48089.16,3902.43,10,8,18,5,"Auto Loan, Auto Loan, Auto Loan, Not Specified, and Home Equity Loan",59,19,18.09,9.0,Bad,2654.6,38.36941222723186,7 Years and 11 Months,Yes,192.7401971478064,61.602070272768145,High_spent_Large_value_payments,375.9007325794255,2024-01-01
CUS_0x150d,40085.46,3455.455,6,6,18,5,"Auto Loan, Student Loan, Payday Loan, Payday Loan, and Debt Consolidation Loan",45,12,8.97,12.0,Bad,2343.0,24.661418399765854,18 Years and 11 Months,Yes,142.1126209131704,215.538711452974,Low_spent_Small_value_payments,277.8941676338557,2024-01-01
CUS_0x1550,48996.08,3799.006666666666,5,7,12,4_,"Personal Loan, Credit-Builder Loan, Payday Loan, and Payday Loan",27,16,13.31,1.0,Standard,285.29,34.083763774388544,18 Years and 3 Months,Yes,135.68369198413714,238.83092179409192,High_spent_Small_value_payments,265.3860528884376,2024-01-01
CUS_0x1589,71282.14,5807.178333333332,2,4,11,1,Home Equity Loan,9,4,5.98,5.0,Good,1440.78,36.60865463247785,32 Years and 11 Months,No,37.788866566967776,99.49426594228869,High_spent_Medium_value_payments,693.434700824077,2024-01-01
CUS_0x1668,64980.72,5473.06,4,7,6,2,"Personal Loan, and Debt Consolidation Loan",7,1,0.78,3.0,_,375.38,40.3179656523764,32 Years and 2 Months,No,88.4482273376222,158.1410967940986,!@9#%8,570.7166758682793,2024-01-01
CUS_0x167a,17064.095,1541.007916666667,1,2,8,1,Credit-Builder Loan,16,-1,0.7,4.0,Good,858.33,27.915761261733014,20 Years and 3 Months,No,10.808131183260391,173.85488747859063,Low_spent_Small_value_payments,259.43777300481565,2024-01-01
CUS_0x1688,56400.18000000001,4991.015,7,5,30,-100,"Credit-Builder Loan, and Personal Loan",27,11,13.84,6.0,Standard,2582.73,28.124751848885943,17 Years and 10 Months,Yes,56.783902520414046,199.86331959557631,High_spent_Medium_value_payments,492.4542778840097,2024-01-01
CUS_0x1718,29062.92,2318.91,6,3,8,1,Credit-Builder Loan,27,13,13.94,4.0,Standard,50.19,25.7655096070954,20 Years and 8 Months,Yes,14.516223126712546,150.33909132713754,High_spent_Small_value_payments,327.03568554614986,2024-01-01
CUS_0x1758,21787.63,1867.635833333333,0,3,5,3,"Auto Loan, Personal Loan, and Not Specified",2,2,4.6,3.0,Good,998.07,27.68903722083158,29 Years and 10 Months,NM,36.90148131431068,206.3353930991251,Low_spent_Small_value_payments,233.52670891989757,2024-01-01
CUS_0x1764,33574.44,2864.870000000001,7,7,16,520,"Mortgage Loan, Personal Loan, Credit-Builder Loan, and Auto Loan",9,18,10.05,0.0,Standard,79.95,37.35440120265685,24 Years and 10 Months,No,109.68117153976364,194.21427323547917,Low_spent_Medium_value_payments,262.59155522475726,2024-01-01
CUS_0x17e3,16579.3,1239.6083333333331,10,7,27,8,"Mortgage Loan, Personal Loan, Student Loan, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Auto Loan, and Student Loan",56,24,1.1,14.0,Bad,1790.35,26.17543251133808,9 Years and 0 Months,Yes,60.48665094893304,61.91160318553497,High_spent_Small_value_payments,261.5625791988653,2024-01-01
CUS_0x18cb,47093.32,3873.481655361503,3,6,18,6,"Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, Payday Loan, and Debt Consolidation Loan",22,7,10.67,10.0,Standard,1036.19,35.976688625503186,8 Years and 10 Months,Yes,281.1022331689621,219.116155273258,Low_spent_Medium_value_payments,251.787622862944,2024-01-01
CUS_0x1942,83800.56,7269.38,3,3,5,2,"Not Specified, and Student Loan",7,11,9.41,1967.0,Standard,836.69,33.561374719336044,20 Years and 9 Months,Yes,117.35085786950889,294.66107669762073,Low_spent_Small_value_payments,604.9260654328705,2024-01-01
CUS_0x198e,18140.0_,1375.666666666667,9,5,32,6,"Student Loan, Auto Loan, Mortgage Loan, Payday Loan, Home Equity Loan, and Credit-Builder Loan",60,24,19.63,12.0,_,4087.94,25.802092498680224,12 Years and 11 Months,Yes,87.6626413880314,82.16530473152973,Low_spent_Small_value_payments,257.7387205471056,2024-01-01
CUS_0x19a7,62348.46,4942.705,4,3,16,7,"Credit-Builder Loan, Student Loan, Not Specified, Not Specified, Home Equity Loan, Mortgage Loan, and Payday Loan",18,21,7.3,10.0,Standard,1940.49,31.395055035738626,8 Years and 0 Months,Yes,350.4558340495622,93.75901940189506,High_spent_Medium_value_payments,300.0556465485428,2024-01-01
CUS_0x19b5,11855.82,943.985,6,6,17,1,Not Specified,13,10,7.89,5.0,Standard,735.37,33.25243479274676,17 Years and 10 Months,Yes,5.711416878860573,80.05423292568939,Low_spent_Small_value_payments,298.63285019545003,2024-01-01
CUS_0x1b09,96522.0,8334.5,4,4,3,4,"Personal Loan, Personal Loan, Not Specified, and Mortgage Loan",0,3,3.7,1.0,Good,1022.38,34.41648822558138,23 Years and 5 Months,No,247.94987250619644,184.38968410667667,High_spent_Large_value_payments,641.1104433871268,2024-01-01
CUS_0x1bff,19323.4,1749.2833333333335,10,831,18,8,"Debt Consolidation Loan, Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Payday Loan, Not Specified, Home Equity Loan, and Auto Loan",48,15,17.02,11.0,Bad,3033.25,37.06377992985223,8 Years and 11 Months,Yes,99.10134677854631,18.037840360029215,High_spent_Large_value_payments,302.3680027516959,2024-01-01
CUS_0x1c12,115177.32,9529.11,4,4,2,4,"Debt Consolidation Loan, Auto Loan, Not Specified, and Not Specified",10,10,3.83,4.0,_,801.79,39.31693774777721,17 Years and 2 Months,No,293.91384358858033,168.39716004833298,High_spent_Large_value_payments,730.5999963630867,2024-01-01
CUS_0x1c1f,24922.12,2175.843333333333,8,4,5,0,,25,17,8.37,2.0,Standard,407.79,30.31173200112788,28 Years and 5 Months,No,0.0,173.6184935119189,Low_spent_Medium_value_payments,323.96583982141436,2024-01-01
CUS_0x1c7e,13691.91_,936.9925,4,5,15,0,,23,14,2.56,5.0,_,179.27,35.82599022992844,23 Years and 2 Months,No,0.0,50.623321818911855,Low_spent_Medium_value_payments,323.07592818108816,2024-01-01
CUS_0x1cc4,45034.34,4021.861666666666,4,7,8,2,"Home Equity Loan, and Mortgage Loan",7,13,6.3,0.0,Good,36.56,26.657627405344677,23 Years and 5 Months,No,33977.0,139.08298597912366,High_spent_Medium_value_payments,464.37678690976713,2024-01-01
CUS_0x1cce,20618.07,1434.1725,9,7,27,-100,"Payday Loan, Debt Consolidation Loan, Student Loan, Student Loan, and Debt Consolidation Loan",34,15_,9.76,12.0,Bad,1424.45,34.756377681830216,12 Years and 5 Months,Yes,48.45412970697544,103.99618690132445,Low_spent_Small_value_payments,280.96693339170014,2024-01-01
CUS_0x1d1b,152574.76_,12547.563333333335,2,5,3,3,"Payday Loan, Not Specified, and Personal Loan",29,1,5.62,4.0,Good,754.8,36.50972823085547,20 Years and 8 Months,No,205.484842880306,807.0135651600953,Low_spent_Large_value_payments,512.2579252929323,2024-01-01
CUS_0x1d33,39294.3_,3292.525,9,10,30,3,"Debt Consolidation Loan, Home Equity Loan, and Debt Consolidation Loan",47,20,7.14,11.0,_,1292.73,30.485752262005647,13 Years and 10 Months,Yes,60.74439250830152,129.7396727183201,Low_spent_Small_value_payments,428.7684347733784,2024-01-01
CUS_0x1d9a,28547.56,2553.9633333333336,9,9,30,7,"Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, and Not Specified",49,17,27.29,8.0,Bad,4022.3,37.8169663711882,7 Years and 6 Months,Yes,87.87795769831602,92.69758470842945,Low_spent_Medium_value_payments,354.8207909265879,2024-01-01
CUS_0x1e2d,10967.735,738.9779166666667,334,6,5,0,,9,15,19.36,0.0,Standard,1314.16,25.017048337237338,28 Years and 6 Months,Yes,0.0,37.31170750109189,High_spent_Small_value_payments,296.5860841655748,2024-01-01
