Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x10bb,60830.92,5044.243333333333,0,1,11,4,"Payday Loan, Home Equity Loan, Auto Loan, and Debt Consolidation Loan",14,3,7.41,0.0,_,133.63,38.71229771775232,23 Years and 10 Months,No,159.79934699914432,404.04581806804174,Low_spent_Small_value_payments,230.57916826614724,2023-03-01
CUS_0x10eb,28315.95_,2415.6625,4,7,10,2_,"Student Loan, and Payday Loan",8,8,10.34,4.0,Good,677.4,26.91232349813161,20 Years and 5 Months,No,30.230996271640148,133.04883496511272,Low_spent_Small_value_payments,368.28641876324724,2023-03-01
CUS_0x1132,46268.4,3983.7,5,4,20,4_,"Student Loan, Debt Consolidation Loan, Student Loan, and Home Equity Loan",27,17,9.58,9.0,_,1447.57,30.45722270101841,14 Years and 0 Months,Yes,103.77805009014692,230.94915382236252,High_spent_Small_value_payments,323.6427960874905,2023-03-01
CUS_0x1135,83358.3,6896.5250000000015,5,3,5,3,"Auto Loan, Not Specified, and Auto Loan",6,6,2.66,7.0,_,727.88,24.20426009832673,30 Years and 10 Months,No,169.93600478124742,243.03652769348827,High_spent_Medium_value_payments,526.6799675252644,2023-03-01
CUS_0x11c7,36817.94,3198.161666666667,5,4,5,3,"Home Equity Loan, Auto Loan, and Mortgage Loan",9,6,3.98,5.0,Good,1019.46,35.270662623673125,17 Years and 2 Months,No,86.80991788500882,206.51433123972583,Low_spent_Small_value_payments,316.491917541932,2023-03-01
CUS_0x123a,36228.2,2991.0166666666664,8,7,34,2,"Personal Loan, and Not Specified",28,15,18.07,9.0,_,1643.06,37.11248259461096,18 Years and 9 Months,Yes,47.25240768446396,176.60375699560146,Low_spent_Medium_value_payments,366.9782289080675,2023-03-01
CUS_0x1271,99337.28,8563.106666666668,5,5,17,6,"Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, and Auto Loan",14,13,13.01,5.0,Standard,255.82,36.046757714493225,16 Years and 6 Months,Yes,338.65242393206125,312.2186550500326,High_spent_Medium_value_payments,455.4395876845728,2023-03-01
CUS_0x12dd,31754.27,2541.1891666666666,1,3,11,4,"Mortgage Loan, Payday Loan, Mortgage Loan, and Payday Loan",10,-1,6.81,5.0,_,647.94,28.333369329064432,19 Years and 3 Months,NM,76.53550481198546,190.01464649213744,Low_spent_Small_value_payments,277.56876536254384,2023-03-01
CUS_0x1324,19858.97,1663.914166666667,10,6,24,3,"Mortgage Loan, Personal Loan, and Home Equity Loan",33,22,1.33,8.0,Bad,1689.38,31.30340584617004,13 Years and 4 Months,Yes,6821.0,38.63901938795086,High_spent_Medium_value_payments,329.96805677567636,2023-03-01
CUS_0x136b,120260.2,9904.683333333332,4,5,14,1_,Mortgage Loan,14,15,18.5,2.0,Standard,1436.96,42.63930533464397,21 Years and 0 Months,Yes,53.155122715076,239.16096328307412,Low_spent_Large_value_payments,968.1522473351832,2023-03-01
