Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1075,24709.33,1933.468717801689,5,5,6,3,"Student Loan, Debt Consolidation Loan, and Personal Loan",27,11,7.0,1497.0,_,413.18,32.76125199236517,17 Years and 10 Months,No,196.02716159875592,120.55873988527756,Low_spent_Small_value_payments,334.6672973809443,2024-05-01
CUS_0x1185,18963.65,1794.3041666666668,4,8,29,6,"Student Loan, Payday Loan, Not Specified, Credit-Builder Loan, Personal Loan, and Debt Consolidation Loan",27,7,13.04,11.0,Standard,2422.18,26.01558081219003,7 Years and 0 Months,Yes,64.12529496657565,60.75560555668723,High_spent_Medium_value_payments,304.5495161434038,2024-05-01
CUS_0x1190,44134.06,3182.4816954086864,4,4,9,3,"Personal Loan, Auto Loan, and Student Loan",29,19,0.9000000000000004,5.0,Good,809.59,33.943525567429425,23 Years and 5 Months,NM,551.2715538571302,97.11016167424476,Low_spent_Large_value_payments,467.158755726605,2024-05-01
CUS_0x122f,18231.52,1448.293333333333,6,1375,15,9,"Student Loan, Auto Loan, Student Loan, Debt Consolidation Loan, Not Specified, Payday Loan, Auto Loan, Auto Loan, and Payday Loan",35,17,1.83,7.0,_,1358.96,34.00302836545173,15 Years and 5 Months,Yes,86.60864700923113,102.26056639522305,Low_spent_Small_value_payments,245.96011992887915,2024-05-01
CUS_0x1233,42112.56,3511.38,5,6,9,4,"Not Specified, Auto Loan, Personal Loan, and Auto Loan",1,3,_,4.0,Good,1052.71,25.03652442406168,16 Years and 10 Months,No,132.19354223673596,218.91425990052966,Low_spent_Small_value_payments,290.0301978627343,2024-05-01
CUS_0x1236,28352.24_,2385.686666666667,4,4,7,3,"Personal Loan, Student Loan, and Mortgage Loan",4,0,9.02,0.0,Good,1085.7,23.101989352758928,16 Years and 10 Months,No,46.3907297619036,101.71524766286512,Low_spent_Small_value_payments,380.462689241898,2024-05-01
CUS_0x1249,9529.855,688.1545833333333,9,8,26,3,"Not Specified, Payday Loan, and Auto Loan",50,15,7.2,10.0,Bad,1818.36,35.67904963474193,7 Years and 2 Months,Yes,12.010942528772643,50.6320354592125,Low_spent_Small_value_payments,296.1724803453482,2024-05-01
CUS_0x125c,32129.0,2514.4166666666665,3,7,10,2,"Personal Loan, and Student Loan",28,19,16.84,8.0,Standard,2554.25,30.281945043658663,13 Years and 8 Months,Yes,34.996481164896124,93.27286749089956,Low_spent_Medium_value_payments,403.172318010871,2024-05-01
CUS_0x128f,75816.52,6291.043333333334,6,9,22,5,"Not Specified, Not Specified, Student Loan, Mortgage Loan, and Home Equity Loan",20,25,27.85,9.0,_,2555.9,30.813631817618536,6 Years and 2 Months,Yes,158.16377910521788,73.05451259749084,!@9#%8,637.8860416306247,2024-05-01
CUS_0x131f,68105.6,5636.466666666667,8,8,19,5,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, and Credit-Builder Loan",28,27,26.05,13.0,Bad,2867.7,24.145902467916198,2 Years and 5 Months,Yes,279.08206906571314,62.664706965685504,High_spent_Medium_value_payments,471.8998906352681,2024-05-01
