Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1130,137798.88,10609.791908648782,6,726,13,0,,23,12,9.25,2.0,Standard,1056.3,30.0543105570062,27 Years and 5 Months,No,988.4480913512176,1156.953782699478,Low_spent_Medium_value_payments,282.87021730052203,2023-07-01
CUS_0x11d1,11731.585_,828.6320833333333,8,3,6,2,"Credit-Builder Loan, and Student Loan",18,7,7.48,2.0,_,289.73,27.507404520533136,19 Years and 2 Months,Yes,15.359696785723465,32.777846317329605,Low_spent_Medium_value_payments,314.72566523028024,2023-07-01
CUS_0x11eb,62835.08,5464.256666666667,0,4,1,2,"Home Equity Loan, and Debt Consolidation Loan",9,12,2.02,4.0,_,306.85,34.58423425131193,33 Years and 3 Months,No,67.38407411418386,230.0712676542581,High_spent_Medium_value_payments,498.9703248982248,2023-07-01
CUS_0x120c,29135.38,2138.9483333333333,10,7,21,9,"Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",21,25,8.04,7.0,Bad,1833.81,24.806980522877375,9 Years and 5 Months,Yes,201.0022811215709,158.83794732834158,Low_spent_Small_value_payments,144.05460488342078,2023-07-01
CUS_0x124a,16861.34,1453.111666666667,2,6,2,3,"Mortgage Loan, Payday Loan, and Not Specified",0,8,10.77,2.0,Good,408.71,37.592745364819216,23 Years and 8 Months,No,41.57299470679325,118.2143745716728,Low_spent_Large_value_payments,255.52379738820062,2023-07-01
CUS_0x12ce,9795.07,586.2558333333333,7,8,29,6_,"Debt Consolidation Loan, Auto Loan, Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Payday Loan",62,14,4.01,15.0,Bad,2065.27,29.042817520001787,5 Years and 11 Months,Yes,42.60531716835378,24.425080540114738,Low_spent_Small_value_payments,281.5951856248648,2023-07-01
CUS_0x13b0,73417.48,6001.123333333332,7,4,20,4,"Auto Loan, Debt Consolidation Loan, Auto Loan, and Home Equity Loan",30,19,14.53,5.0,Standard,2402.05,29.14792309020114,11 Years and 11 Months,Yes,163.71305645623784,101.07830646433807,High_spent_Large_value_payments,575.3209704127573,2023-07-01
CUS_0x13d6,94158.69,7743.5575,1,4,3,4,"Credit-Builder Loan, Mortgage Loan, Student Loan, and Payday Loan",25,5,9.52,4.0,Good,1415.3,30.93572141034729,33 Years and 3 Months,No,204.3445223904461,323.5919943178024,High_spent_Small_value_payments,506.41923329175165,2023-07-01
CUS_0x13de,14192.12,1401.676666666667,4,3,19,4,"Personal Loan, Student Loan, Student Loan, and Home Equity Loan",12,8,16.33,8.0,Standard,1483.6,38.4969895116376,17 Years and 3 Months,NM,45.185191840173566,58.02528806179473,Low_spent_Small_value_payments,326.95718676469835,2023-07-01
CUS_0x13ec,61934.52,5308.21,7,5,15,0,,26,9,15.31,5.0,Standard,107.55,27.02541611985312,33 Years and 4 Months,Yes,0.0,117.10661618566105,High_spent_Medium_value_payments,663.714383814339,2023-07-01
CUS_0x13f6,152252.24,11346.170878223316,2,4,1,2,"Debt Consolidation Loan, and Not Specified",14,4,6.5,6.0,Good,522.89,38.06384213277262,31 Years and 3 Months,NM,1568.862242170566,309.51105745956835,High_spent_Medium_value_payments,998.4111554798848,2023-07-01
CUS_0x14a3,119016.88,9918.073333333334,8,3,8,0,,27,13,2.77,5.0,Standard,839.78,29.00174210635968,32 Years and 6 Months,No,0.0,__10000__,High_spent_Medium_value_payments,926.3716741639321,2023-07-01
CUS_0x14b3,30637.13,2427.0941666666668,5,7,10,3,"Auto Loan, Debt Consolidation Loan, and Personal Loan",22,14,7.18,4.0,_,414.36,37.33134265450701,23 Years and 0 Months,NM,48.99794222337656,153.40536262678748,High_spent_Small_value_payments,300.3061118165026,2023-07-01
CUS_0x14b9,30383.36,2821.9466666666667,3,7,14,3,"Home Equity Loan, Debt Consolidation Loan, and Payday Loan",26,20,13.29,6.0,Standard,527.91,38.58860966867048,32 Years and 7 Months,Yes,60.817247431359455,339.4201152271679,Low_spent_Small_value_payments,171.95730400813937,2023-07-01
CUS_0x150c,128427.2,10621.266666666666,5,4,1,3,"Auto Loan, Payday Loan, and Debt Consolidation Loan",2,8,4.199999999999998,4.0,Good,201.94,39.26565360519761,16 Years and 6 Months,No,224.8576525516605,167.75236449051744,High_spent_Medium_value_payments,919.5166496244887,2023-07-01
CUS_0x15e7,57407.04,4570.92,3,3,18,4,"Payday Loan, Credit-Builder Loan, Home Equity Loan, and Mortgage Loan",24,11,9.64,7.0,Standard,895.05,28.8839509308155,16 Years and 0 Months,Yes,128.53068770833835,105.40219974205124,!@9#%8,463.15911254961037,2023-07-01
CUS_0x1647,28608.65,2490.054166666667,1075,7,12,1,Personal Loan,4,11,12.68,4.0,Good,143.04,29.427836017527422,17 Years and 8 Months,No,23.008446135215287,120.8074589938518,Low_spent_Small_value_payments,395.1895115375996,2023-07-01
CUS_0x165e,59850.24000000001,5156.52,5,5,17,3,"Payday Loan, Payday Loan, and Payday Loan",12,14,14.0,13.0,Standard,2294.21,30.56909304018897,14 Years and 8 Months,NM,131.8173967359117,40.25606351528718,High_spent_Large_value_payments,583.5785397488013,2023-07-01
CUS_0x17e8,102885.75,8543.8125,1,6,1,2,"Personal Loan, and Student Loan",4,9,4.96,6.0,_,624.01,31.049644333394355,25 Years and 3 Months,No,38367.0,724.2674446832295,Low_spent_Medium_value_payments,254.8716072752427,2023-07-01
CUS_0x17f0,71460.32,6038.026666666668,4,543,5,2,"Credit-Builder Loan, and Credit-Builder Loan",5,4,7.95,4.0,_,240.64,36.23329283209671,17 Years and 0 Months,No,109.89586194843932,123.4780800449956,High_spent_Large_value_payments,610.4287246732317,2023-07-01
CUS_0x182d,18798.83,1721.569166666667,9,8,20,9,"Mortgage Loan, Not Specified, Not Specified, Personal Loan, Auto Loan, Not Specified, Payday Loan, Debt Consolidation Loan, and Mortgage Loan",35,20,21.73,13.0,Bad,4734.1,39.46169827760826,6 Years and 8 Months,Yes,72.26871929459972,36.18845000066657,High_spent_Large_value_payments,303.69974737140035,2023-07-01
CUS_0x184c,14666.23,1145.1858333333332,6,9,27,-100,"Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Not Specified, Home Equity Loan, Student Loan, and Debt Consolidation Loan",39,19,5.61,13.0,_,4727.66,39.299345190062624,11 Years and 10 Months,Yes,73.15470852946069,34.46132162749706,High_spent_Small_value_payments,266.9025531763756,2023-07-01
CUS_0x1863,55662.64,4900.553333333333,4,6,6,3,"Student Loan, Credit-Builder Loan, and Credit-Builder Loan",32,20,11.06,2.0,Standard,1078.02,31.746169995722926,22 Years and 9 Months,Yes,90.9499455688362,104.39468527901165,Low_spent_Medium_value_payments,549.3941955356446,2023-07-01
CUS_0x193b,19462.47,1920.8725,7,7,28,6,"Auto Loan, Mortgage Loan, Mortgage Loan, Not Specified, Student Loan, and Not Specified",55,18,1.96,9.0,Bad,2211.05,33.89504213409066,17 Years and 9 Months,Yes,60.80130551993776,121.84304937983265,High_spent_Small_value_payments,269.44289510022963,2023-07-01
CUS_0x1986,17707.46,1274.8928104108736,6,6,5,0,,23,17,16.37,3.0,Standard,1425.54,32.307550570463384,26 Years and 11 Months,Yes,165.7288562557932,29.505991224258484,High_spent_Small_value_payments,374.55617544240823,2023-07-01
