Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x103e,98690.8,8262.233333333334,4,6,9,1_,Student Loan,6,17,10.76,4.0,Good,706.96,26.860663456485163,26 Years and 11 Months,No,55.004407569291885,913.4813186573292,Low_spent_Small_value_payments,147.7376071067124,2024-12-01
CUS_0x1195,30429.91,2808.8258333333333,4,6,16,2,"Auto Loan, and Auto Loan",22,17,1.67,1549.0,Standard,362.48,33.349050386579805,28 Years and 11 Months,No,29.91407646402904,82.87878577514347,Low_spent_Large_value_payments,438.08972109416084,2024-12-01
CUS_0x1197,92300.01,7437.6675,2,4,11,3,"Credit-Builder Loan, Not Specified, and Credit-Builder Loan",27,9,18.96,2.0,_,755.17_,26.98978682085289,18 Years and 11 Months,Yes,49236.0,220.8621525417414,Low_spent_Large_value_payments,581.1567885447394,2024-12-01
CUS_0x11e2,44986.55,3689.879166666667,6,5,11,1,Credit-Builder Loan,0,4,10.26,3.0,Good,753.21,25.58628563739529,20 Years and 0 Months,No,23.26713547724025,43.20363344633164,High_spent_Large_value_payments,542.5171477430948,2024-12-01
CUS_0x11ec,14867.69,1005.9741666666664,9,9,18,6,"Debt Consolidation Loan, Student Loan, Personal Loan, Credit-Builder Loan, Auto Loan, and Debt Consolidation Loan",39,15,18.5,8.0,Standard,2344.06,24.344387515679117,17 Years and 2 Months,Yes,55.45960424165637,100.14574834721886,Low_spent_Medium_value_payments,224.99206407779144,2024-12-01
CUS_0x1234,64996.98,5215.415,3,5,12,2,"Not Specified, and Auto Loan",26,12,19.69,6.0,Standard,340.81,42.01869962525193,32 Years and 5 Months,Yes,97.54060256064837,586.023630407846,High_spent_Large_value_payments,577.8538450608727,2024-12-01
CUS_0x1354,78498.72,6568.56,8,5,17,0,,17,9,8.82,7.0,Standard,910.99,25.32467874435631,9 Years and 11 Months,Yes,0.0,70.04196387391798,High_spent_Medium_value_payments,836.8140361260821,2024-12-01
CUS_0x137d,43655.04,3794.92,5,7,5,4_,"Payday Loan, Auto Loan, Debt Consolidation Loan, and Auto Loan",10,2,2.71,0.0,_,97.41,33.7302575033904,29 Years and 7 Months,No,131.23623588219482,231.21694902117784,High_spent_Small_value_payments,277.03881509662745,2024-12-01
CUS_0x1437,127921.84,10899.153333333334,7,6,18,3,"Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",8,20,13.37,946.0,Standard,1043.09,38.44770193290576,29 Years and 11 Months,Yes,226.7458196025704,535.5454972866727,Low_spent_Large_value_payments,597.6240164440902,2024-12-01
CUS_0x143d,19827.36,1469.28,8,7,17,1,Auto Loan,18,10,9.96,6.0,_,282.29,25.017896392560303,22 Years and 8 Months,NM,15.0412032875037,70.85315783251433,Low_spent_Small_value_payments,351.033638879982,2024-12-01
CUS_0x144d,20938.03,1896.835833333333,6,9,23,5,"Payday Loan, Not Specified, Not Specified, Not Specified, and Student Loan",12,15,-2.16,11.0,Bad,1657.74,26.55798600695456,10 Years and 3 Months,Yes,56.26113896851847,62.558838199254424,Low_spent_Medium_value_payments,350.86360616556044,2024-12-01
CUS_0x1458,28127.13,2579.9275,6,5,11,1,Credit-Builder Loan,12,14,15.0,5.0,_,1187.43,28.885774244682,26 Years and 11 Months,Yes,17.031344641772293,162.65979823498074,Low_spent_Large_value_payments,348.301607123247,2024-12-01
CUS_0x14f4,14274.32,907.5266666666664,4,4,12,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Mortgage Loan",15,9_,8.48,4.0,Standard,1243.37,39.47855090006055,12 Years and 2 Months,Yes,18.189579774383,50.189336656065166,Low_spent_Medium_value_payments,302.3737502362185,2024-12-01
CUS_0x151b,47165.44,3782.453333333333,8,4,7,0,,29,16,7.76,5.0,Standard,248.98,37.33974199527454,27 Years and 10 Months,NM,0.0,254.0774777443169,Low_spent_Small_value_payments,414.16785558901637,2024-12-01
CUS_0x1542,70580.16,5991.68,5,3,4,4,"Mortgage Loan, Not Specified, Personal Loan, and Credit-Builder Loan",2,3,9.93,3.0,Good,1362.34,31.79808585279124,31 Years and 10 Months,No,221.77036096639256,543.5765951528927,Low_spent_Small_value_payments,123.8210438807148,2024-12-01
