Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x10ac,16718.645,1270.2204166666668,7,3,15,4,"Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, and Debt Consolidation Loan",26,11,18.45,1.0,_,853.41,31.39733884144666,16 Years and 3 Months,No,50.9619359000891,36.41309208442618,!@9#%8,319.6470136821514,2024-08-01
CUS_0x10c5,158623.16,13180.596666666665,2,7,10,1,Payday Loan,10,5,6.04,0.0,Good,1134.83,41.7968001237713,30 Years and 2 Months,No,91.03390497961712,282.71868909757717,High_spent_Medium_value_payments,1194.3070725894725,2024-08-01
CUS_0x1145,17975.32,1444.9433333333334,6,5,32,9,"Student Loan, Payday Loan, Not Specified, Mortgage Loan, Home Equity Loan, Payday Loan, Payday Loan, Not Specified, and Credit-Builder Loan",61,25,8.9,13.0,Bad,1263.1,25.681798029462104,12 Years and 5 Months,Yes,76.450324587172,176.77621007546128,Low_spent_Small_value_payments,181.26779867070005,2024-08-01
CUS_0x11ac,69136.54,5902.378333333332,3,4,14,0,,14,18,7.18,3.0,Standard,478.85,32.103163720187204,17 Years and 5 Months,Yes,0.0,435.93700154823983,Low_spent_Small_value_payments,444.30083178509364,2024-08-01
CUS_0x122c,36346.13,3188.8441666666663,8,6,11,3,"Credit-Builder Loan, Home Equity Loan, and Auto Loan",21,15,10.54,4.0,Good,1252.46,28.06670356275372,22 Years and 2 Months,NM,89.06155404212532,110.50970251432872,High_spent_Medium_value_payments,369.3131601102126,2024-08-01
CUS_0x1274,49070.94,4128.245000000001,8,4,4041,3_,"Student Loan, Payday Loan, and Payday Loan",13,17,12.81,8.0,Standard,1800.41,28.695714048288423,5 Years and 11 Months,NM,72.73879851964888,330.05138747175704,Low_spent_Small_value_payments,300.03431400859415,2024-08-01
CUS_0x1288,60938.13,5163.1775,10,8,31,8,"Payday Loan, Payday Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",26,21,17.49,9.0,Bad,3947.24,36.591277640451366,5 Years and 5 Months,Yes,378.304673376643,509.04521941935053,Low_spent_Large_value_payments,269.716274387424,2024-08-01
CUS_0x12cc,20521.36,1721.1133333333337,10,8,17,3,"Personal Loan, Payday Loan, and Mortgage Loan",21,12,14.94,10.0,Standard,1896.78,22.72443389046489,10 Years and 9 Months,Yes,42.15204181287907,110.96335252487991,!@9#%8,244.4192925973349,2024-08-01
CUS_0x1338,20078.47,1447.2058333333334,10,10,31,8,"Student Loan, Auto Loan, Home Equity Loan, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, and Personal Loan",43,22,25.27,13.0,_,4545.35,31.77552413597813,13 Years and 10 Months,NM,120.33401013490304,78.196521486097,Low_spent_Small_value_payments,236.1900517123333,2024-08-01
CUS_0x1370,10216.36,587.015816993938,10,8,22,5,"Mortgage Loan, Personal Loan, Student Loan, Student Loan, and Personal Loan",20,23,19.55,6.0,Bad,3703.66,29.45673779882207,12 Years and 2 Months,Yes,121.2297292698353,26.723716674365626,High_spent_Medium_value_payments,262.33040372852776,2024-08-01
CUS_0x1378,18064.06,1579.3383333333334,6,5,224,6,"Auto Loan, Student Loan, Mortgage Loan, Mortgage Loan, Home Equity Loan, and Credit-Builder Loan",16,10,19.9,6.0,_,2116.7,29.334724231235214,8 Years and 4 Months,Yes,77.44173900225947,144.5582196415203,!@9#%8,215.9338746895536,2024-08-01
CUS_0x139b,29313.3,2151.775,4,5,1,3,"Credit-Builder Loan, Home Equity Loan, and Not Specified",-1,4,5.95,7.0,Good,341.96,28.1956160067984,32 Years and 5 Months,No,52.21702036238042,128.96051975666418,High_spent_Small_value_payments,293.99995988095543,2024-08-01
CUS_0x13a9,19473209.0,4618.901666666667,3,7,5,3,"Credit-Builder Loan, Auto Loan, and Mortgage Loan",14,12,2.03,7.0,Good,140.59,31.806449286785607,28 Years and 8 Months,No,92.50592257129342,114.27160508723091,High_spent_Medium_value_payments,505.1126390081424,2024-08-01
CUS_0x13ce,18710.74,1363.2283333333337,2,6,8,4,"Payday Loan, Credit-Builder Loan, Payday Loan, and Student Loan",1,8,5.130000000000001,5.0,Good,830.7,22.738380137182425,29 Years and 8 Months,No,50.32093195112957,63.22151611825996,Low_spent_Large_value_payments,292.7803852639438,2024-08-01
CUS_0x147a,14384.4,1218.7,3,7,19,6,"Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, and Auto Loan",20,17,11.11,5.0,Standard,1465.3,35.84786534241495,7 Years and 3 Months,Yes,65.49708377147137,10.794805794158137,High_spent_Large_value_payments,285.5781104343705,2024-08-01
CUS_0x1510,53218.86,4715.905,10,9,25,2,"Not Specified, and Credit-Builder Loan",26,19,8.67,12.0,Bad,2623.47,35.49573058413532,7 Years and 10 Months,Yes,56.38856296298475,146.74920079111945,High_spent_Medium_value_payments,518.4527362458958,2024-08-01
CUS_0x1572,83384.2,7080.6833333333325,3,9,24,3,"Student Loan, Debt Consolidation Loan, and Personal Loan",27,11,15.14,9.0,Standard,2613.85,28.4555658590812,12 Years and 6 Months,Yes,112.01041472425284,105.62448547960452,High_spent_Large_value_payments,730.433433129476,2024-08-01
CUS_0x159b,55670.06999999999,4395.1725,3,10,26,3,"Home Equity Loan, Debt Consolidation Loan, and Mortgage Loan",14,19,7.7,11.0,Standard,2074.85,37.91147817823455,7 Years and 0 Months,Yes,136.77475345055464,146.3984511197895,High_spent_Medium_value_payments,406.34404542965586,2024-08-01
CUS_0x15f1,51568.11,4016.3425,6,10,26,5,"Auto Loan, Mortgage Loan, Mortgage Loan, Debt Consolidation Loan, and Not Specified",27,14,_,11.0,_,2620.12,36.11804355157668,10 Years and 2 Months,Yes,172.0831023313498,94.300479321689,High_spent_Large_value_payments,375.2506683469612,2024-08-01
CUS_0x1621,18329.93,1312.4941666666666,7,6,6,6,"Personal Loan, Home Equity Loan, Credit-Builder Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",17,11,18.41,6.0,Standard,161.04,35.1546051267892,19 Years and 11 Months,NM,51.96709426169093,176.12275349529583,Low_spent_Small_value_payments,193.15956890967988,2024-08-01
CUS_0x1638,32370.6_,2862.55,7,10,32,5,"Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, and Student Loan",59,24,6.03,11.0,Bad,3293.91,34.933903501309835,7 Years and 10 Months,Yes,74.73802677777601,161.0101358019828,Low_spent_Small_value_payments,340.5068374202412,2024-08-01
CUS_0x165b,142717.44,11947.12,5,4,13,0,,26,13,17.99,9.0,Standard,1413.48,39.01554454449492,16 Years and 11 Months,Yes,0.0,531.3412275067865,High_spent_Small_value_payments,923.3707724932136,2024-08-01
CUS_0x1890,20823.28,1473.273333333333,7,6,25,7,"Student Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, Auto Loan, and Mortgage Loan",25,25,23.59,12.0,_,2634.7,31.43110659171338,2 Years and 10 Months,Yes,85.86895831841197,99.05034938728384,!@9#%8,252.40802562763756,2024-08-01
CUS_0x18f5,41801.68,3280.473333333333,4,3,18,3,"Not Specified, Debt Consolidation Loan, and Not Specified",10,9,5.1099999999999985,1.0,Standard,140.6,29.749240908243465,19 Years and 4 Months,Yes,71.71705310448802,360.4852650228223,Low_spent_Small_value_payments,185.845015206023,2024-08-01
CUS_0x1900,8137.625,680.1354166666666,8,6,34,8,"Mortgage Loan, Mortgage Loan, Mortgage Loan, Personal Loan, Not Specified, Debt Consolidation Loan, Home Equity Loan, and Home Equity Loan",35,21,17.53,6.0,Bad,3938.7,23.16947211045905,2 Years and 5 Months,Yes,53.34367125123679,35.01509474856865,Low_spent_Small_value_payments,269.6547756668612,2024-08-01
CUS_0x1947,107458.2,8698.85,8,3,7,1,Student Loan,17,7,7.64,1.0,Good,244.5,42.29234770376012,32 Years and 6 Months,No,89.4060083598189,95.16846993352837,High_spent_Large_value_payments,925.3105217066527,2024-08-01
CUS_0x194f,29503.65,2309.6375000000007,5,5,14,3,"Not Specified, Home Equity Loan, and Credit-Builder Loan",4,12_,1.09,2.0,Standard,329.02,38.03964782871467,21 Years and 6 Months,No,50.982209993722016,136.65317733631414,High_spent_Small_value_payments,303.3283626699639,2024-08-01
CUS_0x19a5,8493710.0,3136.363333333333,4,4,7,1,Credit-Builder Loan,6,16,13.03,0.0,Standard,90.37,34.47893561077973,25 Years and 6 Months,Yes,28.44768635480066,130.30520508644872,Low_spent_Medium_value_payments,434.88344189208397,2024-08-01
CUS_0x1a06,24873.1,1848.7583333333328,3,6,8,3,"Auto Loan, Mortgage Loan, and Not Specified",23,17,6.65,6.0,Standard,30.31_,32.41380938642611,5 Years and 9 Months,Yes,39.84069977161735,206.04743616017183,Low_spent_Small_value_payments,228.98769740154415,2024-08-01
CUS_0x1a3b,33082.87,2785.9058333333337,5,1194,12,4,"Payday Loan, Home Equity Loan, Personal Loan, and Credit-Builder Loan",17,16,18.4,12.0,Standard,576.44,31.15524780645956,19 Years and 4 Months,Yes,78.16490662396734,69.03675398892828,High_spent_Large_value_payments,371.3889227204377,2024-08-01
CUS_0x1a57,63383.1,5443.925,6,3,8,3,"Student Loan, Auto Loan, and Auto Loan",26,16,7.54,5.0,Standard,549.06,37.17231214663116,31 Years and 2 Months,Yes,151.43424890220038,565.3474798424338,Low_spent_Small_value_payments,117.61077125536586,2024-08-01
CUS_0x1a96,28681.38,2127.115,3,5,2,0,,2,5,4.82,4.0,Good,467.64,32.00410689909755,19 Years and 6 Months,No,0.0,161.8166084076109,!@9#%8,335.13141526915086,2024-08-01
CUS_0x1ad3,14231.96,1200.230049567401,8,5,18,5,"Home Equity Loan, Personal Loan, Home Equity Loan, Auto Loan, and Not Specified",41,25,10.47,10.0,Bad,2465.39,28.315782580662685,10 Years and 10 Months,Yes,167.53335321828416,12.812416087167886,High_spent_Large_value_payments,305.9205144604804,2024-08-01
CUS_0x1bfd,19186.4,1645.8666666666668,6,10,24,4,"Personal Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",34,15,11.98,11.0,Standard,1753.33,30.923764879468585,8 Years and 10 Months,Yes,47.83430931263835,92.9706527229484,Low_spent_Large_value_payments,293.78170463107995,2024-08-01
CUS_0x1c2a,33410.45_,3059.2041666666664,4,6,19,0,,27,15,10.91,1.0,Standard,693.39,36.86902905998653,28 Years and 2 Months,Yes,0.0,129.86225690650303,Low_spent_Small_value_payments,466.0581597601637,2024-08-01
CUS_0x1c3a,43450.25,3711.854166666666,0,3,4,2,"Credit-Builder Loan, and Debt Consolidation Loan",6,0,7.47,2.0,Good,588.59,29.726163589649413,23 Years and 6 Months,No,41.39964366658294,154.53520467057234,High_spent_Medium_value_payments,425.25056832951134,2024-08-01
CUS_0x1d58,10037.5,577.4583333333334,10,9,24,9,"Student Loan, Home Equity Loan, Mortgage Loan, Mortgage Loan, Home Equity Loan, Not Specified, Student Loan, Personal Loan, and Auto Loan",50,25,15.43,8.0,Bad,4618.9,31.37738998168589,10 Years and 5 Months,NM,66.9929582322611,12.355943639249364,!@9#%8,218.3969314618229,2024-08-01
