Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1013,98620.98,7962.415000000001,3,3,6,3,"Student Loan, Debt Consolidation Loan, and Personal Loan",12,9,1.33,3.0,Good,1233.51,26.52486357896023,17 Years and 10 Months,No,228.018083652734,332.3337079767732,High_spent_Medium_value_payments,485.8897083704929,2023-12-01
CUS_0x104a,14981.39,1461.4491666666663,2,7,5,4,"Mortgage Loan, Auto Loan, Not Specified, and Payday Loan",5,6,0.63,4.0,Good,1122.46,39.64164181721113,32 Years and 3 Months,No,38.11596751942855,164.88918149049954,Low_spent_Small_value_payments,233.13976765673854,2023-12-01
CUS_0x1063,128698.76,10628.896666666666,7,5,10,4,"Personal Loan, Mortgage Loan, Payday Loan, and Debt Consolidation Loan",8,14,10.67,12.0,_,583.11,28.440370434620167,16 Years and 11 Months,Yes,251.6127820563614,136.3149548476463,High_spent_Large_value_payments,914.9619297626593,2023-12-01
CUS_0x10d7,15968.14,1380.678333333333,7,7,21,9,"Personal Loan, Auto Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, Auto Loan, Student Loan, Personal Loan, and Personal Loan",37,21,17.26,14.0,Bad,4912.8,39.89441606895375,12 Years and 4 Months,Yes,77.99711821646055,128.5986713486603,Low_spent_Medium_value_payments,211.47204376821247,2023-12-01
CUS_0x10fd,39576.59,3199.049166666666,0,7,2,4,"Personal Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan",14,4,4.62,3.0,_,226.37,29.326166044456954,19 Years and 11 Months,No,124.31083909356008,104.7631642205206,High_spent_Medium_value_payments,340.83091335258587,2023-12-01
CUS_0x1139,94991.82,8144.985,7,6,13,0,,18,16,24.45,6.0,_,1320.61,39.28777692805084,26 Years and 5 Months,Yes,0.0,105.98185997612778,High_spent_Large_value_payments,948.5166400238722,2023-12-01
CUS_0x1207,19506.73,1491.5608333333332,9,7,22,6,"Personal Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Student Loan, and Mortgage Loan",47,12,2.69,15.0,Bad,1594.83,24.274660861487035,14 Years and 10 Months,Yes,59.13404168572198,149.6877642996111,Low_spent_Small_value_payments,230.33427734800028,2023-12-01
CUS_0x1250,72503.56,5974.963333333332,6,8,31,9,"Credit-Builder Loan, Not Specified, Student Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Student Loan, Not Specified, and Mortgage Loan",60,18,22.41,15.0,Bad,4205.6,35.85849513022017,13 Years and 8 Months,Yes,362.8461014587367,107.3564851084409,High_spent_Medium_value_payments,377.2937467661558,2023-12-01
CUS_0x12f2,59237.96,4693.496666666667,10,7,18,8,"Auto Loan, Payday Loan, Payday Loan, Payday Loan, Not Specified, Mortgage Loan, Not Specified, and Not Specified",19,22,2.3,15.0,Bad,1593.75,30.69496747740871,13 Years and 3 Months,Yes,319.1632016801445,64.98296235184802,High_spent_Large_value_payments,325.20350263467424,2023-12-01
CUS_0x1348,28825.73,2648.1441666666665,5,6,19,5,"Auto Loan, Home Equity Loan, Student Loan, Payday Loan, and Student Loan",18,20,16.21,8.0,Standard,1310.98,34.851380394294736,14 Years and 2 Months,Yes,76.40594993289007,43.10917221796175,High_spent_Medium_value_payments,395.2992945158149,2023-12-01
