Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1048,42387.54,3680.295,3,7,26,7,"Personal Loan, Not Specified, Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, and Debt Consolidation Loan",9,8,10.34,7.0,Standard,1835.67,28.75306000732747,10 Years and 0 Months,Yes,225.883368970478,133.51336229583663,High_spent_Small_value_payments,268.6327687336854,2024-02-01
CUS_0x10c0,49454.13,4328.1775,8,5,23,2_,"Payday Loan, and Auto Loan",59,23,4.95,8.0,Bad,1388.56,28.97842663428932,13 Years and 4 Months,NM,73.34635944957465,148.5406575943259,Low_spent_Medium_value_payments,459.07807620141364,2024-02-01
CUS_0x115c,41695.76,3401.646666666667,6,7,15,9,"Not Specified, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, Debt Consolidation Loan, and Mortgage Loan",24,20_,31.99,8.0,Bad,4453.51,26.69776846386521,8 Years and 6 Months,NM,302.8057257057672,85.68416842593166,Low_spent_Large_value_payments,221.67477253496787,2024-02-01
CUS_0x12b6,67104.12,5829.009999999998,9,9,19,5,"Student Loan, Not Specified, Payday Loan, Not Specified, and Auto Loan",28,25,21.54,8.0,Bad,4635.75,27.64402303686195,1 Years and 9 Months,Yes,265.0221602340179,__10000__,Low_spent_Medium_value_payments,391.6203151405448,2024-02-01
CUS_0x12b8,15906.4,1350.5333333333333,9,10,21,8,"Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Student Loan, Student Loan, Home Equity Loan, Credit-Builder Loan, and Not Specified",22,21,27.86,6.0,Bad,3167.74,31.08570159781371,10 Years and 11 Months,Yes,91.8933758063416,119.6072590468508,Low_spent_Small_value_payments,213.5526984801409,2024-02-01
CUS_0x12ef,68898.0,5588.5,7,4,11,0,,24,16,5.8,5.0,Standard,312.14,29.86160695200283,28 Years and 2 Months,No,0.0,195.78897977675166,!@9#%8,613.0610202232482,2024-02-01
CUS_0x134d,85324.44,7286.37,5,7,18,3_,"Auto Loan, Personal Loan, and Payday Loan",12,12,16.22,7.0,Standard,713.09,28.64542306565239,28 Years and 6 Months,Yes,197.3052809913375,279.8194092753569,High_spent_Medium_value_payments,501.5123097333056,2024-02-01
CUS_0x13c2,60682.11,5179.8425,8,5,23,5,"Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",41,18,26.12,9.0,Bad,4899.87,35.24700773699953,9 Years and 5 Months,Yes,195.4514774266537,142.65756191908372,Low_spent_Medium_value_payments,386.53022367825247,2024-02-01
CUS_0x1414,51093.12,4080.76,8,9,25,6,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Not Specified, Home Equity Loan, and Payday Loan",42,22,27.67,12.0,Bad,3628.5,30.714886675295038,11 Years and 2 Months,Yes,246.088595517438,330.92236338088344,Low_spent_Small_value_payments,121.06504110167856,2024-02-01
CUS_0x1470,14156.88,1251.74,3,4,4,4,"Mortgage Loan, Not Specified, Payday Loan, and Home Equity Loan",0,8,8.86,4.0,Good,602.3,31.11071542032609,27 Years and 0 Months,No,57803.0,91.45229450742808,Low_spent_Small_value_payments,287.0636960694384,2024-02-01
CUS_0x15cc,9669.05,925.7541666666666,8,6,31,6,"Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, Auto Loan, Auto Loan, and Not Specified",27,23,-4.75,15.0,Bad,1626.12,32.38111701039556,9 Years and 10 Months,Yes,44.19159101141758,49.238724934324026,Low_spent_Small_value_payments,289.14510072092514,2024-02-01
CUS_0x15da,127014.28,10870.523333333333,7,6,14,3,"Payday Loan, Student Loan, and Not Specified",28,13,_,9.0,_,245.63,36.14219109482836,9 Years and 1 Months,Yes,215.3848503127789,323.43067652816967,Low_spent_Medium_value_payments,828.2368064923847,2024-02-01
CUS_0x15f7,60314.22,5004.185,10,7,16,7,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Not Specified, and Not Specified",43,13,9.32,14.0,Standard,1902.05,26.78270535305777,17 Years and 5 Months,Yes,219.9813241689872,142.25517025647517,High_spent_Medium_value_payments,388.18200557453764,2024-02-01
CUS_0x1739,14144.48,1206.7066666666667,7,9,16,6,"Auto Loan, Payday Loan, Not Specified, Auto Loan, Home Equity Loan, and Payday Loan",25,18,4.93,17.0,Bad,2537.18,29.748074192916626,11 Years and 9 Months,Yes,47.60616184740381,136.6564757180036,Low_spent_Small_value_payments,321.2689526865259,2024-02-01
CUS_0x178b,43456.5,3437.375,2,680,8,0,,-4,8,0.62,3.0,_,389.9,24.298378138643645,31 Years and 5 Months,NM,0.0,398.74744046917954,Low_spent_Small_value_payments,234.99005953082053,2024-02-01
CUS_0x17ec,30813.68,2109.2054909703334,3,3,8,4,"Auto Loan, Student Loan, Student Loan, and Home Equity Loan",7,10,6.93,2.0,_,1312.2,35.3800553201252,18 Years and 10 Months,No,236.6567313279753,198.92522329626956,Low_spent_Large_value_payments,243.9998877387553,2024-02-01
CUS_0x18f4,35805.25,3106.770833333333,4,7,16,0,,24,15,3.81,2.0,Standard,723.27,37.07935872633704,25 Years and 3 Months,No,0.0,99.90848166557407,High_spent_Medium_value_payments,460.7686016677593,2024-02-01
CUS_0x1914,66149.48,5230.456666666666,8,10,30,2,"Student Loan, and Home Equity Loan",53,20,2.8,12.0,Bad,2576.98,29.47284899329931,13 Years and 8 Months,Yes,101.0284878799932,63.142229104804954,High_spent_Large_value_payments,598.8749496818685,2024-02-01
CUS_0x1935,17096.25,1669.6875,10,8,19,7,"Payday Loan, Not Specified, Personal Loan, Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Home Equity Loan",56,19,29.72,14.0,Bad,2733.27,30.308910102939528,3 Years and 10 Months,Yes,74.05755769101916,183.18570558723218,Low_spent_Small_value_payments,199.7254867217486,2024-02-01
CUS_0x194b,161272.04,13312.336666666668,1,7,7,3,"Not Specified, Student Loan, and Mortgage Loan",14,5,6.94,1.0,Good,705.53,44.519081907438405,19 Years and 9 Months,No,288.01367819674346,241.23393334314645,High_spent_Large_value_payments,1041.986055126777,2024-02-01
CUS_0x19fc,18390.3,1626.525,9,10,26,6,"Not Specified, Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, and Student Loan",49,19,24.89,10.0,Bad,3383.55,39.39272035328592,0 Years and 11 Months,Yes,52.422056164616926,69.12230588499789,Low_spent_Medium_value_payments,321.1081379503852,2024-02-01
CUS_0x1b3a,15858.64,1414.553333333333,9,7,17,7,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Personal Loan",61,19_,4.06,16.0,Bad,4874.77,26.403447836925128,0 Years and 9 Months,Yes,53.11698768801588,137.65245502983504,Low_spent_Small_value_payments,240.6858906154824,2024-02-01
CUS_0x1bb0,20849.95,1951.4958333333327,8,3,7,1,Payday Loan,20,20,4.83,2.0,Standard,327.77,29.31649307438443,27 Years and 6 Months,No,9.060348682889094,135.35686137954613,Low_spent_Small_value_payments,340.7323732708981,2024-02-01
CUS_0x1bbf,14749.06,1008.0883333333336,8,10,28,5,"Auto Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Personal Loan",42,14,27.54,12.0,Bad,2777.31,35.44188194646754,2 Years and 3 Months,Yes,47.85880178285707,84.2331809419905,!@9#%8,248.71685060848574,2024-02-01
CUS_0x1bef,121675.68,10085.64,2,6,3,1,Credit-Builder Loan,8,4,8.0,1.0,Good,984.27,28.90053351158594,16 Years and 3 Months,No,95.8573469588994,170.70308216666984,High_spent_Medium_value_payments,992.0035708744307,2024-02-01
CUS_0x1c24,87263.22,7297.935,8,6,16,1,Mortgage Loan,21,14,7.82,8.0,_,135.88,33.683644180692006,27 Years and 2 Months,Yes,67.17035351661022,184.6298111786277,High_spent_Large_value_payments,717.9933353047621,2024-02-01
CUS_0x1c31,29669.28,2534.44,7,9,22,7,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, Personal Loan, and Payday Loan",46,18,27.41,13.0,Bad,3055.13,33.545689150067446,11 Years and 3 Months,Yes,111.28820615967688,108.01064010299177,Low_spent_Small_value_payments,324.1451537373314,2024-02-01
CUS_0x1d3d,60284.16,5153.68,0,4,2,2,"Student Loan, and Home Equity Loan",1,4,4.4,9.0,_,1306.74,34.32494122417099,30 Years and 9 Months,No,67.92957510218618,367.789848665156,Low_spent_Large_value_payments,349.64857623265794,2024-02-01
CUS_0x1e50,31500.55,2665.045833333333,1,4,6,0,,10,11,4.79,4.0,Good,861.13,39.85644022718055,19 Years and 3 Months,No,0.0,134.7814977352757,Low_spent_Large_value_payments,401.72308559805765,2024-02-01
CUS_0x1ef9,150256.72,12641.393333333332,1,6,1,0,,13,1,2.69,2.0,Good,1488.34,38.83133470569511,16 Years and 8 Months,No,0.0,1181.26551084451,Low_spent_Small_value_payments,372.87382248882363,2024-02-01
CUS_0x1f4f,17370154.0,1383.9225,1,3,6,0,,0,5,8.68,0.0,_,1008.2,29.734144578603,23 Years and 11 Months,No,0.0,56.64578004406296,High_spent_Small_value_payments,341.74646995593713,2024-02-01
